algo,diag,dist,expanded,h,heuristic,p,path_len_nodes,relaxed,run_id,seed,time_s,visited,w
dijkstra,False,98.0,2255,50,none,0.1,99,2254,0,1,0.01339509995887056,2255,50
dijkstra,False,98.0,2255,50,none,0.1,99,2254,1,1,0.013213799975346774,2255,50
dijkstra,False,98.0,2255,50,none,0.1,99,2254,2,1,0.012729199952445924,2255,50
dijkstra,False,98.0,2255,50,none,0.1,99,2254,3,1,0.012955399986822158,2255,50
dijkstra,False,98.0,2255,50,none,0.1,99,2254,4,1,0.013235299964435399,2255,50
astar,False,98.0,766,50,manhattan,0.1,99,1174,0,1,0.005073200038168579,1071,50
astar,False,98.0,766,50,manhattan,0.1,99,1174,1,1,0.004874400037806481,1071,50
astar,False,98.0,766,50,manhattan,0.1,99,1174,2,1,0.006075699988286942,1071,50
astar,False,98.0,766,50,manhattan,0.1,99,1174,3,1,0.005096099979709834,1071,50
astar,False,98.0,766,50,manhattan,0.1,99,1174,4,1,0.0053186999866738915,1071,50
astar,False,98.0,2129,50,euclidean,0.1,99,2210,0,1,0.014803300029598176,2211,50
astar,False,98.0,2129,50,euclidean,0.1,99,2210,1,1,0.016466200002469122,2211,50
astar,False,98.0,2129,50,euclidean,0.1,99,2210,2,1,0.0158547000028193,2211,50
astar,False,98.0,2129,50,euclidean,0.1,99,2210,3,1,0.015224000031594187,2211,50
astar,False,98.0,2129,50,euclidean,0.1,99,2210,4,1,0.01586660003522411,2211,50
dijkstra,False,98.0,2276,50,none,0.1,99,2275,0,2,0.013642000034451485,2276,50
dijkstra,False,98.0,2276,50,none,0.1,99,2275,1,2,0.013558800041209906,2276,50
dijkstra,False,98.0,2276,50,none,0.1,99,2275,2,2,0.01567379996413365,2276,50
dijkstra,False,98.0,2276,50,none,0.1,99,2275,3,2,0.015157599991653115,2276,50
dijkstra,False,98.0,2276,50,none,0.1,99,2275,4,2,0.017073600029107183,2276,50
astar,False,98.0,524,50,manhattan,0.1,99,836,0,2,0.004857400024775416,771,50
astar,False,98.0,524,50,manhattan,0.1,99,836,1,2,0.0039044999866746366,771,50
astar,False,98.0,524,50,manhattan,0.1,99,836,2,2,0.0034884000197052956,771,50
astar,False,98.0,524,50,manhattan,0.1,99,836,3,2,0.004421000019647181,771,50
astar,False,98.0,524,50,manhattan,0.1,99,836,4,2,0.00457659998210147,771,50
astar,False,98.0,2155,50,euclidean,0.1,99,2236,0,2,0.01764430000912398,2236,50
astar,False,98.0,2155,50,euclidean,0.1,99,2236,1,2,0.019358200021088123,2236,50
astar,False,98.0,2155,50,euclidean,0.1,99,2236,2,2,0.017744500015396625,2236,50
astar,False,98.0,2155,50,euclidean,0.1,99,2236,3,2,0.016576599969994277,2236,50
astar,False,98.0,2155,50,euclidean,0.1,99,2236,4,2,0.01712739997310564,2236,50
dijkstra,False,98.0,2257,50,none,0.1,99,2256,0,3,0.014945700007956475,2257,50
dijkstra,False,98.0,2257,50,none,0.1,99,2256,1,3,0.01813949999632314,2257,50
dijkstra,False,98.0,2257,50,none,0.1,99,2256,2,3,0.019119000004138798,2257,50
dijkstra,False,98.0,2257,50,none,0.1,99,2256,3,3,0.015973399975337088,2257,50
dijkstra,False,98.0,2257,50,none,0.1,99,2256,4,3,0.017058300029020756,2257,50
astar,False,98.0,831,50,manhattan,0.1,99,1281,0,3,0.010682599968276918,1187,50
astar,False,98.0,831,50,manhattan,0.1,99,1281,1,3,0.009496799961198121,1187,50
astar,False,98.0,831,50,manhattan,0.1,99,1281,2,3,0.008663500018883497,1187,50
astar,False,98.0,831,50,manhattan,0.1,99,1281,3,3,0.00767469999846071,1187,50
astar,False,98.0,831,50,manhattan,0.1,99,1281,4,3,0.013320599973667413,1187,50
astar,False,98.0,2127,50,euclidean,0.1,99,2207,0,3,0.01974820002214983,2208,50
astar,False,98.0,2127,50,euclidean,0.1,99,2207,1,3,0.02140930003952235,2208,50
astar,False,98.0,2127,50,euclidean,0.1,99,2207,2,3,0.018799500016029924,2208,50
astar,False,98.0,2127,50,euclidean,0.1,99,2207,3,3,0.018448600021656603,2208,50
astar,False,98.0,2127,50,euclidean,0.1,99,2207,4,3,0.018047799996566027,2208,50
dijkstra,False,98.0,2255,50,none,0.1,99,2255,0,4,0.01666359999217093,2256,50
dijkstra,False,98.0,2255,50,none,0.1,99,2255,1,4,0.01564709999365732,2256,50
dijkstra,False,98.0,2255,50,none,0.1,99,2255,2,4,0.015631699992809445,2256,50
dijkstra,False,98.0,2255,50,none,0.1,99,2255,3,4,0.02249820000724867,2256,50
dijkstra,False,98.0,2255,50,none,0.1,99,2255,4,4,0.017445000004954636,2256,50
astar,False,98.0,600,50,manhattan,0.1,99,931,0,4,0.004607399983797222,852,50
astar,False,98.0,600,50,manhattan,0.1,99,931,1,4,0.004827300028409809,852,50
astar,False,98.0,600,50,manhattan,0.1,99,931,2,4,0.004627800022717565,852,50
astar,False,98.0,600,50,manhattan,0.1,99,931,3,4,0.004774500033818185,852,50
astar,False,98.0,600,50,manhattan,0.1,99,931,4,4,0.004277600033674389,852,50
astar,False,98.0,2135,50,euclidean,0.1,99,2215,0,4,0.017713300010655075,2216,50
astar,False,98.0,2135,50,euclidean,0.1,99,2215,1,4,0.019050800008699298,2216,50
astar,False,98.0,2135,50,euclidean,0.1,99,2215,2,4,0.01752609998220578,2216,50
astar,False,98.0,2135,50,euclidean,0.1,99,2215,3,4,0.01796910003758967,2216,50
astar,False,98.0,2135,50,euclidean,0.1,99,2215,4,4,0.0177232000278309,2216,50
dijkstra,False,98.0,2251,50,none,0.1,99,2251,0,5,0.015580400009639561,2252,50
dijkstra,False,98.0,2251,50,none,0.1,99,2251,1,5,0.015123100019991398,2252,50
dijkstra,False,98.0,2251,50,none,0.1,99,2251,2,5,0.015680300013627857,2252,50
dijkstra,False,98.0,2251,50,none,0.1,99,2251,3,5,0.016109200019855052,2252,50
dijkstra,False,98.0,2251,50,none,0.1,99,2251,4,5,0.016165500041097403,2252,50
astar,False,98.0,811,50,manhattan,0.1,99,1242,0,5,0.006877000036183745,1148,50
astar,False,98.0,811,50,manhattan,0.1,99,1242,1,5,0.007569300010800362,1148,50
astar,False,98.0,811,50,manhattan,0.1,99,1242,2,5,0.007798500009812415,1148,50
astar,False,98.0,811,50,manhattan,0.1,99,1242,3,5,0.006843400013167411,1148,50
astar,False,98.0,811,50,manhattan,0.1,99,1242,4,5,0.0063334000296890736,1148,50
astar,False,98.0,2169,50,euclidean,0.1,99,2206,0,5,0.01813500002026558,2205,50
astar,False,98.0,2169,50,euclidean,0.1,99,2206,1,5,0.017879099992569536,2205,50
astar,False,98.0,2169,50,euclidean,0.1,99,2206,2,5,0.017985799990128726,2205,50
astar,False,98.0,2169,50,euclidean,0.1,99,2206,3,5,0.017627699999138713,2205,50
astar,False,98.0,2169,50,euclidean,0.1,99,2206,4,5,0.01778660004492849,2205,50
dijkstra,False,98.0,2239,50,none,0.1,99,2238,0,6,0.01513610000256449,2239,50
dijkstra,False,98.0,2239,50,none,0.1,99,2238,1,6,0.015210299985483289,2239,50
dijkstra,False,98.0,2239,50,none,0.1,99,2238,2,6,0.015361699974164367,2239,50
dijkstra,False,98.0,2239,50,none,0.1,99,2238,3,6,0.015249199990648776,2239,50
dijkstra,False,98.0,2239,50,none,0.1,99,2238,4,6,0.014761900005396456,2239,50
astar,False,98.0,916,50,manhattan,0.1,99,1389,0,6,0.007344699988607317,1304,50
astar,False,98.0,916,50,manhattan,0.1,99,1389,1,6,0.007084899989422411,1304,50
astar,False,98.0,916,50,manhattan,0.1,99,1389,2,6,0.006499499955680221,1304,50
astar,False,98.0,916,50,manhattan,0.1,99,1389,3,6,0.008613299985881895,1304,50
astar,False,98.0,916,50,manhattan,0.1,99,1389,4,6,0.006549199984874576,1304,50
astar,False,98.0,2131,50,euclidean,0.1,99,2211,0,6,0.020703099959064275,2212,50
astar,False,98.0,2131,50,euclidean,0.1,99,2211,1,6,0.0235308000119403,2212,50
astar,False,98.0,2131,50,euclidean,0.1,99,2211,2,6,0.01804140000604093,2212,50
astar,False,98.0,2131,50,euclidean,0.1,99,2211,3,6,0.017697200004477054,2212,50
astar,False,98.0,2131,50,euclidean,0.1,99,2211,4,6,0.017400300013832748,2212,50
dijkstra,False,98.0,2248,50,none,0.1,99,2247,0,7,0.015674299967940897,2248,50
dijkstra,False,98.0,2248,50,none,0.1,99,2247,1,7,0.014933499973267317,2248,50
dijkstra,False,98.0,2248,50,none,0.1,99,2247,2,7,0.015642200014553964,2248,50
dijkstra,False,98.0,2248,50,none,0.1,99,2247,3,7,0.014968500006943941,2248,50
dijkstra,False,98.0,2248,50,none,0.1,99,2247,4,7,0.014722499996423721,2248,50
astar,False,98.0,659,50,manhattan,0.1,99,999,0,7,0.005616299982648343,927,50
astar,False,98.0,659,50,manhattan,0.1,99,999,1,7,0.005111199978273362,927,50
astar,False,98.0,659,50,manhattan,0.1,99,999,2,7,0.005106299999170005,927,50
astar,False,98.0,659,50,manhattan,0.1,99,999,3,7,0.00535599997965619,927,50
astar,False,98.0,659,50,manhattan,0.1,99,999,4,7,0.005104599986225367,927,50
astar,False,98.0,2115,50,euclidean,0.1,99,2202,0,7,0.016916000051423907,2203,50
astar,False,98.0,2115,50,euclidean,0.1,99,2202,1,7,0.017647200031206012,2203,50
astar,False,98.0,2115,50,euclidean,0.1,99,2202,2,7,0.017734099994413555,2203,50
astar,False,98.0,2115,50,euclidean,0.1,99,2202,3,7,0.01751849998254329,2203,50
astar,False,98.0,2115,50,euclidean,0.1,99,2202,4,7,0.018115899991244078,2203,50
dijkstra,False,98.0,2270,50,none,0.1,99,2269,0,8,0.015283600019756705,2270,50
dijkstra,False,98.0,2270,50,none,0.1,99,2269,1,8,0.014742699975613505,2270,50
dijkstra,False,98.0,2270,50,none,0.1,99,2269,2,8,0.014731800009030849,2270,50
dijkstra,False,98.0,2270,50,none,0.1,99,2269,3,8,0.015447399986442178,2270,50
dijkstra,False,98.0,2270,50,none,0.1,99,2269,4,8,0.015705600031651556,2270,50
astar,False,98.0,481,50,manhattan,0.1,99,768,0,8,0.0039366999990306795,724,50
astar,False,98.0,481,50,manhattan,0.1,99,768,1,8,0.0035132000339217484,724,50
astar,False,98.0,481,50,manhattan,0.1,99,768,2,8,0.00368759996490553,724,50
astar,False,98.0,481,50,manhattan,0.1,99,768,3,8,0.003515999997034669,724,50
astar,False,98.0,481,50,manhattan,0.1,99,768,4,8,0.003836299991235137,724,50
astar,False,98.0,2134,50,euclidean,0.1,99,2220,0,8,0.018128100025933236,2221,50
astar,False,98.0,2134,50,euclidean,0.1,99,2220,1,8,0.019943399995099753,2221,50
astar,False,98.0,2134,50,euclidean,0.1,99,2220,2,8,0.027201500022783875,2221,50
astar,False,98.0,2134,50,euclidean,0.1,99,2220,3,8,0.0259620999568142,2221,50
astar,False,98.0,2134,50,euclidean,0.1,99,2220,4,8,0.024194799945689738,2221,50
dijkstra,False,98.0,2220,50,none,0.1,99,2219,0,9,0.020944800053257495,2220,50
dijkstra,False,98.0,2220,50,none,0.1,99,2219,1,9,0.020857699972111732,2220,50
dijkstra,False,98.0,2220,50,none,0.1,99,2219,2,9,0.022408600023481995,2220,50
dijkstra,False,98.0,2220,50,none,0.1,99,2219,3,9,0.029714200005400926,2220,50
dijkstra,False,98.0,2220,50,none,0.1,99,2219,4,9,0.023317900020629168,2220,50
astar,False,98.0,600,50,manhattan,0.1,99,899,0,9,0.009643899975344539,849,50
astar,False,98.0,600,50,manhattan,0.1,99,899,1,9,0.0064836000092327595,849,50
astar,False,98.0,600,50,manhattan,0.1,99,899,2,9,0.008449200016912073,849,50
astar,False,98.0,600,50,manhattan,0.1,99,899,3,9,0.0061719000223092735,849,50
astar,False,98.0,600,50,manhattan,0.1,99,899,4,9,0.006578200031071901,849,50
astar,False,98.0,2138,50,euclidean,0.1,99,2162,0,9,0.03331719996640459,2162,50
astar,False,98.0,2138,50,euclidean,0.1,99,2162,1,9,0.024152699974365532,2162,50
astar,False,98.0,2138,50,euclidean,0.1,99,2162,2,9,0.026366200007032603,2162,50
astar,False,98.0,2138,50,euclidean,0.1,99,2162,3,9,0.021942200022749603,2162,50
astar,False,98.0,2138,50,euclidean,0.1,99,2162,4,9,0.02499770000576973,2162,50
dijkstra,False,98.0,2258,50,none,0.1,99,2257,0,10,0.026528599963057786,2258,50
dijkstra,False,98.0,2258,50,none,0.1,99,2257,1,10,0.021910700015723705,2258,50
dijkstra,False,98.0,2258,50,none,0.1,99,2257,2,10,0.019796800042968243,2258,50
dijkstra,False,98.0,2258,50,none,0.1,99,2257,3,10,0.02400959999067709,2258,50
dijkstra,False,98.0,2258,50,none,0.1,99,2257,4,10,0.019184899982064962,2258,50
astar,False,98.0,704,50,manhattan,0.1,99,1063,0,10,0.006951500021386892,992,50
astar,False,98.0,704,50,manhattan,0.1,99,1063,1,10,0.006449200038332492,992,50
astar,False,98.0,704,50,manhattan,0.1,99,1063,2,10,0.006144600047264248,992,50
astar,False,98.0,704,50,manhattan,0.1,99,1063,3,10,0.0065676000085659325,992,50
astar,False,98.0,704,50,manhattan,0.1,99,1063,4,10,0.006152699992526323,992,50
astar,False,98.0,2143,50,euclidean,0.1,99,2228,0,10,0.02032630000030622,2229,50
astar,False,98.0,2143,50,euclidean,0.1,99,2228,1,10,0.020430799981113523,2229,50
astar,False,98.0,2143,50,euclidean,0.1,99,2228,2,10,0.02010849997168407,2229,50
astar,False,98.0,2143,50,euclidean,0.1,99,2228,3,10,0.01968619995750487,2229,50
astar,False,98.0,2143,50,euclidean,0.1,99,2228,4,10,0.020442399953026325,2229,50
dijkstra,False,98.0,2012,50,none,0.2,99,2011,0,1,0.014790599991101772,2012,50
dijkstra,False,98.0,2012,50,none,0.2,99,2011,1,1,0.021239299967419356,2012,50
dijkstra,False,98.0,2012,50,none,0.2,99,2011,2,1,0.03050770005211234,2012,50
dijkstra,False,98.0,2012,50,none,0.2,99,2011,3,1,0.027614600025117397,2012,50
dijkstra,False,98.0,2012,50,none,0.2,99,2011,4,1,0.031112599943298846,2012,50
astar,False,98.0,554,50,manhattan,0.2,99,782,0,1,0.009611899964511395,734,50
astar,False,98.0,554,50,manhattan,0.2,99,782,1,1,0.006433999980799854,734,50
astar,False,98.0,554,50,manhattan,0.2,99,782,2,1,0.005978400004096329,734,50
astar,False,98.0,554,50,manhattan,0.2,99,782,3,1,0.0071758999838493764,734,50
astar,False,98.0,554,50,manhattan,0.2,99,782,4,1,0.010667699971236289,734,50
astar,False,98.0,1774,50,euclidean,0.2,99,1839,0,1,0.0239395999815315,1840,50
astar,False,98.0,1774,50,euclidean,0.2,99,1839,1,1,0.01865059998817742,1840,50
astar,False,98.0,1774,50,euclidean,0.2,99,1839,2,1,0.018011500011198223,1840,50
astar,False,98.0,1774,50,euclidean,0.2,99,1839,3,1,0.018175599980168045,1840,50
astar,False,98.0,1774,50,euclidean,0.2,99,1839,4,1,0.019325700006447732,1840,50
dijkstra,False,98.0,2028,50,none,0.2,99,2028,0,2,0.017956700001377612,2029,50
dijkstra,False,98.0,2028,50,none,0.2,99,2028,1,2,0.017732899985276163,2029,50
dijkstra,False,98.0,2028,50,none,0.2,99,2028,2,2,0.016536999959498644,2029,50
dijkstra,False,98.0,2028,50,none,0.2,99,2028,3,2,0.01594050001585856,2029,50
dijkstra,False,98.0,2028,50,none,0.2,99,2028,4,2,0.015849800023715943,2029,50
astar,False,98.0,531,50,manhattan,0.2,99,718,0,2,0.004722799989394844,676,50
astar,False,98.0,531,50,manhattan,0.2,99,718,1,2,0.004530999984126538,676,50
astar,False,98.0,531,50,manhattan,0.2,99,718,2,2,0.005215599958319217,676,50
astar,False,98.0,531,50,manhattan,0.2,99,718,3,2,0.0046091999975033104,676,50
astar,False,98.0,531,50,manhattan,0.2,99,718,4,2,0.004525199998170137,676,50
astar,False,98.0,1854,50,euclidean,0.2,99,1891,0,2,0.018458599981386214,1892,50
astar,False,98.0,1854,50,euclidean,0.2,99,1891,1,2,0.0171334000187926,1892,50
astar,False,98.0,1854,50,euclidean,0.2,99,1891,2,2,0.019179700000677258,1892,50
astar,False,98.0,1854,50,euclidean,0.2,99,1891,3,2,0.01973940001334995,1892,50
astar,False,98.0,1854,50,euclidean,0.2,99,1891,4,2,0.019393299997318536,1892,50
dijkstra,False,98.0,2003,50,none,0.2,99,2002,0,3,0.01785609999205917,2003,50
dijkstra,False,98.0,2003,50,none,0.2,99,2002,1,3,0.016596400004345924,2003,50
dijkstra,False,98.0,2003,50,none,0.2,99,2002,2,3,0.016624099982436746,2003,50
dijkstra,False,98.0,2003,50,none,0.2,99,2002,3,3,0.015985500009264797,2003,50
dijkstra,False,98.0,2003,50,none,0.2,99,2002,4,3,0.01646369998343289,2003,50
astar,False,98.0,358,50,manhattan,0.2,99,505,0,3,0.004947500012349337,480,50
astar,False,98.0,358,50,manhattan,0.2,99,505,1,3,0.002930699964053929,480,50
astar,False,98.0,358,50,manhattan,0.2,99,505,2,3,0.002883700013626367,480,50
astar,False,98.0,358,50,manhattan,0.2,99,505,3,3,0.0034820999717339873,480,50
astar,False,98.0,358,50,manhattan,0.2,99,505,4,3,0.004082999948877841,480,50
astar,False,98.0,1667,50,euclidean,0.2,99,1733,0,3,0.018747100024484098,1733,50
astar,False,98.0,1667,50,euclidean,0.2,99,1733,1,3,0.017067300039343536,1733,50
astar,False,98.0,1667,50,euclidean,0.2,99,1733,2,3,0.0177156999707222,1733,50
astar,False,98.0,1667,50,euclidean,0.2,99,1733,3,3,0.01819839997915551,1733,50
astar,False,98.0,1667,50,euclidean,0.2,99,1733,4,3,0.01718659995822236,1733,50
dijkstra,False,98.0,2000,50,none,0.2,99,2000,0,4,0.015729500039014965,2001,50
dijkstra,False,98.0,2000,50,none,0.2,99,2000,1,4,0.015741200011689216,2001,50
dijkstra,False,98.0,2000,50,none,0.2,99,2000,2,4,0.015526800008956343,2001,50
dijkstra,False,98.0,2000,50,none,0.2,99,2000,3,4,0.014968300005421042,2001,50
dijkstra,False,98.0,2000,50,none,0.2,99,2000,4,4,0.015040199970826507,2001,50
astar,False,98.0,634,50,manhattan,0.2,99,921,0,4,0.0055050000082701445,867,50
astar,False,98.0,634,50,manhattan,0.2,99,921,1,4,0.005164099973626435,867,50
astar,False,98.0,634,50,manhattan,0.2,99,921,2,4,0.005041999975219369,867,50
astar,False,98.0,634,50,manhattan,0.2,99,921,3,4,0.005552400019951165,867,50
astar,False,98.0,634,50,manhattan,0.2,99,921,4,4,0.005181700049433857,867,50
astar,False,98.0,1763,50,euclidean,0.2,99,1825,0,4,0.016517599986400455,1826,50
astar,False,98.0,1763,50,euclidean,0.2,99,1825,1,4,0.016301299969200045,1826,50
astar,False,98.0,1763,50,euclidean,0.2,99,1825,2,4,0.01664590003201738,1826,50
astar,False,98.0,1763,50,euclidean,0.2,99,1825,3,4,0.016058200038969517,1826,50
astar,False,98.0,1763,50,euclidean,0.2,99,1825,4,4,0.01830240001436323,1826,50
dijkstra,False,98.0,1990,50,none,0.2,99,1989,0,5,0.018894199980422854,1990,50
dijkstra,False,98.0,1990,50,none,0.2,99,1989,1,5,0.017727900005411357,1990,50
dijkstra,False,98.0,1990,50,none,0.2,99,1989,2,5,0.017183299991302192,1990,50
dijkstra,False,98.0,1990,50,none,0.2,99,1989,3,5,0.016266999999061227,1990,50
dijkstra,False,98.0,1990,50,none,0.2,99,1989,4,5,0.0167109000030905,1990,50
astar,False,98.0,643,50,manhattan,0.2,99,923,0,5,0.0054002999677322805,861,50
astar,False,98.0,643,50,manhattan,0.2,99,923,1,5,0.005471199983730912,861,50
astar,False,98.0,643,50,manhattan,0.2,99,923,2,5,0.007784800021909177,861,50
astar,False,98.0,643,50,manhattan,0.2,99,923,3,5,0.006805800017900765,861,50
astar,False,98.0,643,50,manhattan,0.2,99,923,4,5,0.005990100034978241,861,50
astar,False,98.0,1821,50,euclidean,0.2,99,1857,0,5,0.01757500000530854,1858,50
astar,False,98.0,1821,50,euclidean,0.2,99,1857,1,5,0.019944200001191348,1858,50
astar,False,98.0,1821,50,euclidean,0.2,99,1857,2,5,0.025601299945265055,1858,50
astar,False,98.0,1821,50,euclidean,0.2,99,1857,3,5,0.03178070002468303,1858,50
astar,False,98.0,1821,50,euclidean,0.2,99,1857,4,5,0.027768899977672845,1858,50
dijkstra,False,98.0,1971,50,none,0.2,99,1970,0,6,0.01711570000043139,1971,50
dijkstra,False,98.0,1971,50,none,0.2,99,1970,1,6,0.019276699982583523,1971,50
dijkstra,False,98.0,1971,50,none,0.2,99,1970,2,6,0.02200920000905171,1971,50
dijkstra,False,98.0,1971,50,none,0.2,99,1970,3,6,0.018784400017466396,1971,50
dijkstra,False,98.0,1971,50,none,0.2,99,1970,4,6,0.023291099991183728,1971,50
astar,False,98.0,530,50,manhattan,0.2,99,747,0,6,0.005763299996033311,705,50
astar,False,98.0,530,50,manhattan,0.2,99,747,1,6,0.005575299961492419,705,50
astar,False,98.0,530,50,manhattan,0.2,99,747,2,6,0.004671400005463511,705,50
astar,False,98.0,530,50,manhattan,0.2,99,747,3,6,0.006545200012624264,705,50
astar,False,98.0,530,50,manhattan,0.2,99,747,4,6,0.007539600017480552,705,50
astar,False,98.0,1749,50,euclidean,0.2,99,1814,0,6,0.018449300026986748,1815,50
astar,False,98.0,1749,50,euclidean,0.2,99,1814,1,6,0.018082400027196854,1815,50
astar,False,98.0,1749,50,euclidean,0.2,99,1814,2,6,0.016923699993640184,1815,50
astar,False,98.0,1749,50,euclidean,0.2,99,1814,3,6,0.01677779998863116,1815,50
astar,False,98.0,1749,50,euclidean,0.2,99,1814,4,6,0.018364200019277632,1815,50
dijkstra,False,inf,2,50,none,0.2,0,1,0,7,3.689998993650079e-05,2,50
dijkstra,False,inf,2,50,none,0.2,0,1,1,7,1.4699995517730713e-05,2,50
dijkstra,False,inf,2,50,none,0.2,0,1,2,7,1.0499963536858559e-05,2,50
dijkstra,False,inf,2,50,none,0.2,0,1,3,7,9.800016414374113e-06,2,50
dijkstra,False,inf,2,50,none,0.2,0,1,4,7,9.599956683814526e-06,2,50
astar,False,inf,2,50,manhattan,0.2,0,1,0,7,1.550000160932541e-05,2,50
astar,False,inf,2,50,manhattan,0.2,0,1,1,7,1.090002479031682e-05,2,50
astar,False,inf,2,50,manhattan,0.2,0,1,2,7,1.0600022505968809e-05,2,50
astar,False,inf,2,50,manhattan,0.2,0,1,3,7,1.0600022505968809e-05,2,50
astar,False,inf,2,50,manhattan,0.2,0,1,4,7,1.1800031643360853e-05,2,50
astar,False,inf,2,50,euclidean,0.2,0,1,0,7,1.3499986380338669e-05,2,50
astar,False,inf,2,50,euclidean,0.2,0,1,1,7,1.0800024028867483e-05,2,50
astar,False,inf,2,50,euclidean,0.2,0,1,2,7,1.0800024028867483e-05,2,50
astar,False,inf,2,50,euclidean,0.2,0,1,3,7,1.0600022505968809e-05,2,50
astar,False,inf,2,50,euclidean,0.2,0,1,4,7,1.160003012046218e-05,2,50
dijkstra,False,98.0,1990,50,none,0.2,99,1989,0,8,0.01652900001499802,1990,50
dijkstra,False,98.0,1990,50,none,0.2,99,1989,1,8,0.015235500002745539,1990,50
dijkstra,False,98.0,1990,50,none,0.2,99,1989,2,8,0.015437200025189668,1990,50
dijkstra,False,98.0,1990,50,none,0.2,99,1989,3,8,0.015561599982902408,1990,50
dijkstra,False,98.0,1990,50,none,0.2,99,1989,4,8,0.014956599974539131,1990,50
astar,False,98.0,800,50,manhattan,0.2,99,1082,0,8,0.007079900009557605,998,50
astar,False,98.0,800,50,manhattan,0.2,99,1082,1,8,0.006716499978210777,998,50
astar,False,98.0,800,50,manhattan,0.2,99,1082,2,8,0.006709699984639883,998,50
astar,False,98.0,800,50,manhattan,0.2,99,1082,3,8,0.006485200021415949,998,50
astar,False,98.0,800,50,manhattan,0.2,99,1082,4,8,0.006749099993612617,998,50
astar,False,98.0,1769,50,euclidean,0.2,99,1830,0,8,0.01675559999421239,1831,50
astar,False,98.0,1769,50,euclidean,0.2,99,1830,1,8,0.016322300012689084,1831,50
astar,False,98.0,1769,50,euclidean,0.2,99,1830,2,8,0.01738229999318719,1831,50
astar,False,98.0,1769,50,euclidean,0.2,99,1830,3,8,0.016554800036828965,1831,50
astar,False,98.0,1769,50,euclidean,0.2,99,1830,4,8,0.015871800016611814,1831,50
dijkstra,False,98.0,1967,50,none,0.2,99,1966,0,9,0.014206500025466084,1967,50
dijkstra,False,98.0,1967,50,none,0.2,99,1966,1,9,0.013913399947341532,1967,50
dijkstra,False,98.0,1967,50,none,0.2,99,1966,2,9,0.013769600016530603,1967,50
dijkstra,False,98.0,1967,50,none,0.2,99,1966,3,9,0.014275100023951381,1967,50
dijkstra,False,98.0,1967,50,none,0.2,99,1966,4,9,0.01505009998800233,1967,50
astar,False,98.0,484,50,manhattan,0.2,99,692,0,9,0.0041767000220716,659,50
astar,False,98.0,484,50,manhattan,0.2,99,692,1,9,0.0041102999821305275,659,50
astar,False,98.0,484,50,manhattan,0.2,99,692,2,9,0.0037374000530689955,659,50
astar,False,98.0,484,50,manhattan,0.2,99,692,3,9,0.00365359999705106,659,50
astar,False,98.0,484,50,manhattan,0.2,99,692,4,9,0.0040895999991334975,659,50
astar,False,98.0,1688,50,euclidean,0.2,99,1751,0,9,0.014442100015003234,1752,50
astar,False,98.0,1688,50,euclidean,0.2,99,1751,1,9,0.014431999996304512,1752,50
astar,False,98.0,1688,50,euclidean,0.2,99,1751,2,9,0.013927799998782575,1752,50
astar,False,98.0,1688,50,euclidean,0.2,99,1751,3,9,0.014533999958075583,1752,50
astar,False,98.0,1688,50,euclidean,0.2,99,1751,4,9,0.01512409996939823,1752,50
dijkstra,False,98.0,2008,50,none,0.2,99,2007,0,10,0.01381610002135858,2008,50
dijkstra,False,98.0,2008,50,none,0.2,99,2007,1,10,0.014286299992818385,2008,50
dijkstra,False,98.0,2008,50,none,0.2,99,2007,2,10,0.01405289996182546,2008,50
dijkstra,False,98.0,2008,50,none,0.2,99,2007,3,10,0.013452599989250302,2008,50
dijkstra,False,98.0,2008,50,none,0.2,99,2007,4,10,0.013373799971304834,2008,50
astar,False,98.0,559,50,manhattan,0.2,99,799,0,10,0.0042498999973759055,749,50
astar,False,98.0,559,50,manhattan,0.2,99,799,1,10,0.004107800021301955,749,50
astar,False,98.0,559,50,manhattan,0.2,99,799,2,10,0.004204500000923872,749,50
astar,False,98.0,559,50,manhattan,0.2,99,799,3,10,0.004201999981887639,749,50
astar,False,98.0,559,50,manhattan,0.2,99,799,4,10,0.0040139000047929585,749,50
astar,False,98.0,1890,50,euclidean,0.2,99,1937,0,10,0.017820200009737164,1935,50
astar,False,98.0,1890,50,euclidean,0.2,99,1937,1,10,0.015630200039595366,1935,50
astar,False,98.0,1890,50,euclidean,0.2,99,1937,2,10,0.016123100009281188,1935,50
astar,False,98.0,1890,50,euclidean,0.2,99,1937,3,10,0.015759400033857673,1935,50
astar,False,98.0,1890,50,euclidean,0.2,99,1937,4,10,0.015557400009129196,1935,50
dijkstra,False,102.0,1725,50,none,0.3,103,1725,0,1,0.011576299963053316,1726,50
dijkstra,False,102.0,1725,50,none,0.3,103,1725,1,1,0.011014499992597848,1726,50
dijkstra,False,102.0,1725,50,none,0.3,103,1725,2,1,0.010948900016956031,1726,50
dijkstra,False,102.0,1725,50,none,0.3,103,1725,3,1,0.011333799979183823,1726,50
dijkstra,False,102.0,1725,50,none,0.3,103,1725,4,1,0.011198400054126978,1726,50
astar,False,102.0,1121,50,manhattan,0.3,103,1276,0,1,0.008413399977143854,1194,50
astar,False,102.0,1121,50,manhattan,0.3,103,1276,1,1,0.008845500007737428,1194,50
astar,False,102.0,1121,50,manhattan,0.3,103,1276,2,1,0.00832660001469776,1194,50
